feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
1.4857142857142858,1.9274970729221466,0.65,0.59375,7.0,0.2692307692307692,L026,0.6166666666666667,24.405405405405407,31.15,1026,0.8833333333333333,23.433962264150942,25.6,0.6666666666666666,28.35,32.9
1.5588235294117647,1.6204053418665165,0.6625,0.6458333333333334,9.0,0.2641509433962264,L027,0.5166666666666667,23.967741935483872,32.68333333333333,1027,0.9166666666666666,24.636363636363637,26.083333333333332,0.6666666666666666,29.9,33.93333333333333
1.5384615384615385,1.626873377695083,0.5,1.0921052631578947,12.0,0.35,L028,0.6666666666666666,29.325,33.55,1028,0.8833333333333333,27.660377358490567,29.333333333333332,0.55,29.515151515151516,35.13333333333333
1.24,1.8409031396642659,0.3875,1.1527777777777777,11.0,0.45161290322580644,L029,0.45,30.555555555555557,36.85,1029,0.85,28.862745098039216,30.833333333333332,0.36666666666666664,31.90909090909091,38.3
1.1851851851851851,1.9886994082884972,0.4,0.75,10.0,0.4375,L030,0.7166666666666667,23.790697674418606,28.95,1030,0.8833333333333333,23.943396226415093,26.05,0.6333333333333333,29.763157894736842,34.25
1.5357142857142858,1.7125283481659153,0.5375,0.49193548387096775,7.0,0.32558139534883723,L031,0.7,20.785714285714285,27.15,1031,0.9,21.0,23.1,0.7166666666666667,26.348837209302324,30.783333333333335
2.111111111111111,1.3829839249845157,0.475,1.25,9.0,0.3684210526315789,L032,0.7166666666666667,22.627906976744185,28.116666666666667,1032,0.9833333333333333,16.52542372881356,16.95,0.6166666666666667,20.594594594594593,28.8
1.5333333333333334,1.444316743752604,0.575,1.1379310344827587,10.0,0.30434782608695654,L033,0.6,27.194444444444443,33.11666666666667,1033,0.85,25.96078431372549,28.366666666666667,0.5833333333333334,31.257142857142856,35.733333333333334
1.55,1.8135245258779595,0.3875,1.0961538461538463,7.0,0.45161290322580644,L034,0.6,20.13888888888889,28.883333333333333,1034,0.95,17.526315789473685,18.75,0.6333333333333333,26.289473684210527,32.05
1.4838709677419355,1.7293605943520232,0.575,1.1333333333333333,11.0,0.30434782608695654,L035,0.5833333333333334,25.914285714285715,32.61666666666667,1035,0.8666666666666667,22.673076923076923,25.25,0.5,27.2,34.6
1.40625,1.8953763455702868,0.5625,0.6642857142857143,10.0,0.3111111111111111,L036,0.45,26.333333333333332,34.95,1036,0.8833333333333333,26.132075471698112,27.983333333333334,0.45,27.59259259259259,35.516666666666666
1.6551724137931034,1.9324799544077595,0.6,1.0416666666666667,11.0,0.2916666666666667,L037,0.7,22.69047619047619,28.483333333333334,1037,0.9666666666666667,22.517241379310345,23.166666666666668,0.7166666666666667,25.74418604651163,30.35
2.0,1.509394414005897,0.55,1.4642857142857142,11.0,0.3181818181818182,L038,0.8,21.5625,25.65,1038,0.95,18.859649122807017,20.016666666666666,0.6833333333333333,27.585365853658537,32.15
1.6785714285714286,1.5216340639832824,0.5875,1.175,9.0,0.2978723404255319,L039,0.6,30.416666666666668,35.05,1039,0.7833333333333333,24.914893617021278,28.616666666666667,0.4166666666666667,33.84,38.6
1.64,1.8427784354513959,0.5125,1.5546875,9.0,0.34146341463414637,L040,0.7333333333333333,26.84090909090909,30.883333333333333,1040,0.8666666666666667,23.03846153846154,25.566666666666666,0.5666666666666667,28.823529411764707,34.53333333333333
1.08,1.80027870546653,0.3375,0.8560606060606061,11.0,0.5185185185185185,L041,0.3333333333333333,34.05,39.35,1041,0.5666666666666667,33.588235294117645,37.233333333333334,0.25,34.46666666666667,40.11666666666667
1.3142857142857143,1.9141701112307734,0.575,0.6693548387096774,10.0,0.30434782608695654,L042,0.6,22.166666666666668,30.1,1042,0.8833333333333333,20.09433962264151,22.65,0.7,22.0,28.0
1.5833333333333333,1.5644733184645094,0.475,1.0075757575757576,8.0,0.3684210526315789,L043,0.8166666666666667,16.20408163265306,20.933333333333334,1043,1.0,14.366666666666667,14.366666666666667,0.7833333333333333,19.19148936170213,24.133333333333333
1.5483870967741935,1.6660563421790615,0.6,0.8269230769230769,10.0,0.2916666666666667,L044,0.5333333333333333,30.3125,35.766666666666666,1044,0.9,26.12962962962963,27.716666666666665,0.4666666666666667,33.142857142857146,37.86666666666667
1.5714285714285714,1.9163059045468083,0.4125,1.1341463414634145,12.0,0.42424242424242425,L045,0.5833333333333334,19.571428571428573,28.916666666666668,1045,0.9333333333333333,19.089285714285715,20.616666666666667,0.75,21.42222222222222,26.566666666666666
1.375,1.8031333505578768,0.55,0.9338235294117647,8.0,0.3181818181818182,L046,0.7333333333333333,22.318181818181817,27.566666666666666,1046,0.9666666666666667,18.017241379310345,18.816666666666666,0.8666666666666667,23.673076923076923,26.116666666666667
1.4285714285714286,1.7595995031869034,0.625,0.675,5.0,0.28,L047,0.7,25.333333333333332,30.333333333333332,1047,0.9166666666666666,19.618181818181817,21.483333333333334,0.6,30.36111111111111,35.016666666666666
2.0952380952380953,1.5716600510638832,0.55,1.5,9.0,0.3181818181818182,L048,0.6666666666666666,24.45,30.3,1048,0.8666666666666667,25.096153846153847,27.35,0.5,28.7,35.35
